timestep,age,mean,std,mode,2.5%,25%,50%,75%,97.5%
55168,2758.455,6.210075301,0.545108257,6.109128546,5.210748524,5.836632404,6.178892993,6.552281633,7.363614044
55169,2758.505,6.210181443,0.545646089,6.108545634,5.209438783,5.83627684,6.178965132,6.551530143,7.364371321
55170,2758.555,6.210288149,0.546186827,6.107924848,5.207472758,5.836028745,6.178310699,6.551711158,7.364756087
55171,2758.605,6.210395407,0.546730182,6.107260523,5.205985836,5.835871516,6.178384052,6.55164069,7.365932902
55172,2758.655,6.210502381,0.547275837,6.106560361,5.205188869,5.835303158,6.178622175,6.552893262,7.366429008
55173,2758.705,6.210609182,0.547824368,6.105842122,5.20442589,5.835266645,6.179318103,6.553730347,7.367312466
55174,2758.755,6.210717414,0.548376326,6.105112065,5.203625614,5.834867452,6.179375284,6.55313938,7.368391561
55175,2758.805,6.21082664,0.548930859,6.104336184,5.203591699,5.834532941,6.179336544,6.553803267,7.369071252
55176,2758.855,6.210935856,0.549488233,6.103600874,5.205130335,5.834123178,6.180005114,6.554423121,7.36988007
55177,2758.905,6.211046228,0.550048253,6.102854206,5.204468385,5.833371403,6.180170622,6.554722198,7.371114361
55178,2758.955,6.211156706,0.550611143,6.102079165,5.203763738,5.833002708,6.180069322,6.555136083,7.375462095
55179,2759.005,6.211266633,0.551177473,6.101283541,5.20301939,5.833047728,6.180347392,6.555357447,7.377342148
55180,2759.055,6.211377337,0.551747299,6.100475156,5.20205448,5.832521458,6.180280061,6.556395724,7.37891618
55181,2759.105,6.211488383,0.552320423,6.099644703,5.200096633,5.832171229,6.180167436,6.55660431,7.38059198
55182,2759.155,6.211600005,0.552896361,6.098764952,5.199883289,5.831604144,6.179481514,6.5572257,7.382961385
55183,2759.205,6.211711731,0.553473435,6.097868108,5.198547596,5.831422441,6.179549108,6.558155357,7.384025099
55184,2759.255,6.211825569,0.554052854,6.096941473,5.197196,5.830752547,6.179341988,6.559350626,7.384555834
55185,2759.305,6.211940687,0.554634932,6.096006211,5.195829202,5.830620381,6.17907061,6.55967027,7.385008624
55186,2759.355,6.212058044,0.555220074,6.095090534,5.195269307,5.830175387,6.178709761,6.55996168,7.385112078
55187,2759.405,6.212177257,0.555809165,6.094197548,5.195028002,5.830734605,6.17872623,6.560752825,7.38618388
55188,2759.455,6.21229809,0.556401765,6.093381074,5.193848013,5.830331595,6.178381171,6.561321896,7.387237882
55189,2759.505,6.212420451,0.556998343,6.092590232,5.194034486,5.829653401,6.179080705,6.561812087,7.388534899
55190,2759.555,6.212543119,0.557598068,6.091818099,5.194403799,5.829275895,6.178939753,6.562297511,7.390437963
55191,2759.605,6.212667309,0.558199228,6.091027712,5.19430912,5.829068854,6.178961071,6.562766392,7.392434292
55192,2759.655,6.212793183,0.558803457,6.090266318,5.19410307,5.828741696,6.178818051,6.563195225,7.393808687
55193,2759.705,6.212922398,0.55940925,6.089502571,5.1933157,5.828831677,6.179603294,6.563185162,7.394509275
55194,2759.755,6.213052336,0.560017544,6.088772522,5.191404967,5.827711154,6.180433187,6.563375371,7.397242624
55195,2759.805,6.213183137,0.560628131,6.088113638,5.191303,5.82788433,6.180634103,6.563428749,7.398548065
55196,2759.855,6.21331543,0.561239841,6.087489389,5.19086895,5.82795058,6.18025162,6.563772747,7.397300271
55197,2759.905,6.213448375,0.561854105,6.086916446,5.190370331,5.828129678,6.180343697,6.563632701,7.398353302
55198,2759.955,6.213582719,0.562471947,6.086405574,5.19000238,5.827815282,6.179563597,6.564365135,7.398668507
55199,2760.005,6.21371768,0.563091568,6.085954198,5.18819878,5.827845352,6.179993031,6.564841378,7.400165111
55200,2760.055,6.2138539,0.563714762,6.085578934,5.185976386,5.827951166,6.180251489,6.565242592,7.404093987
55201,2760.105,6.21399053,0.564340567,6.085282093,5.18542947,5.827437272,6.180177177,6.565674383,7.404340048
55202,2760.155,6.214127518,0.564970109,6.085072157,5.185158985,5.826537926,6.179998328,6.566057412,7.407162907
55203,2760.205,6.214266857,0.565602425,6.084930776,5.184403476,5.826146964,6.179688587,6.566498837,7.410010465
55204,2760.255,6.214405237,0.56623693,6.08490232,5.184618013,5.825692776,6.179547288,6.566762328,7.412889922
55205,2760.305,6.214542907,0.566874293,6.084973935,5.183538201,5.825062348,6.179455901,6.56746191,7.415683494
55206,2760.355,6.214659053,0.567538611,6.085120225,5.182162982,5.824319316,6.178964975,6.567804885,7.417390114
55207,2760.405,6.214798909,0.568180824,6.085324493,5.180349236,5.824273564,6.178636255,6.568560869,7.418077064
55208,2760.455,6.214940886,0.568824901,6.085608064,5.178586884,5.824239565,6.179123207,6.569010114,7.417561565
55209,2760.505,6.215087123,0.569472086,6.085966439,5.17699339,5.824374701,6.179652365,6.568881303,7.41701257
55210,2760.555,6.215236438,0.570122474,6.086458581,5.176612009,5.823889557,6.179832367,6.569702037,7.416492275
55211,2760.605,6.215386578,0.570776371,6.087121992,5.174926788,5.823805308,6.179985673,6.569747633,7.419037393
55212,2760.655,6.215537391,0.571433417,6.087901863,5.171795516,5.823158667,6.180710741,6.57045012,7.420034683
55213,2760.705,6.215690239,0.572093749,6.088747646,5.173176015,5.822720153,6.181018882,6.571127285,7.421607117
55214,2760.755,6.215844484,0.572754091,6.089701855,5.171795669,5.822520555,6.180983708,6.572530613,7.422976959
55215,2760.805,6.215998592,0.573414539,6.09079644,5.169917662,5.822263013,6.180632059,6.572958279,7.426776413
55216,2760.855,6.216152243,0.574075501,6.09208107,5.169737362,5.821393469,6.180804923,6.573143324,7.430746155
55217,2760.905,6.216307455,0.574738326,6.093495828,5.169188851,5.821458985,6.180151408,6.573525667,7.434017058
55218,2760.955,6.216464214,0.575404907,6.09496717,5.169147419,5.8211248,6.180786427,6.574178174,7.43683014
55219,2761.005,6.216620491,0.57607439,6.096530787,5.170299122,5.821260465,6.181062139,6.575255816,7.43956106
55220,2761.055,6.216778032,0.576746697,6.098151728,5.170645186,5.821335768,6.180988879,6.576051925,7.441110673
55221,2761.105,6.216935931,0.577421695,6.099870284,5.170802075,5.821050281,6.18152864,6.576378539,7.443230345
55222,2761.155,6.217092935,0.578096995,6.101663421,5.169922121,5.820255778,6.182490754,6.577619518,7.446411545
55223,2761.205,6.217249639,0.578775225,6.103576146,5.168106948,5.819720514,6.182210305,6.577607355,7.448647275
55224,2761.255,6.217408842,0.579457808,6.105565535,5.1691975,5.819938555,6.181865264,6.57695066,7.450085354
55225,2761.305,6.217567132,0.580143876,6.107594729,5.166579771,5.819802269,6.181876505,6.577584793,7.453421789
55226,2761.355,6.217724535,0.580833707,6.109816986,5.165749253,5.819193484,6.181833447,6.57811202,7.454634481
55227,2761.405,6.217883028,0.581527377,6.112093453,5.163496609,5.818624192,6.181420886,6.579342478,7.455433714
55228,2761.455,6.218043159,0.582225333,6.114318669,5.163898632,5.817952147,6.183031631,6.580561085,7.458799074
55229,2761.505,6.218203956,0.582926171,6.11648753,5.16431464,5.818155413,6.182976933,6.581276689,7.460638968
55230,2761.555,6.218364394,0.583627342,6.118651181,5.162553749,5.817616956,6.182224843,6.581591957,7.463662547
55231,2761.605,6.21852688,0.584331555,6.12078249,5.160859076,5.8182895,6.181567729,6.582674591,7.464271217
55232,2761.655,6.218690261,0.585038806,6.122861334,5.158621415,5.81755839,6.180998876,6.584453256,7.465666435
55233,2761.705,6.218855982,0.58574935,6.124845052,5.157797627,5.817451147,6.181386553,6.585147654,7.46702675
55234,2761.755,6.219023884,0.586462658,6.126738554,5.157957615,5.817042606,6.181790575,6.586556525,7.467799648
55235,2761.805,6.219192257,0.587177127,6.128494682,5.157762541,5.81704178,6.182108373,6.586099554,7.470598794
55236,2761.855,6.219362013,0.587894571,6.130157466,5.155861979,5.81740498,6.181520307,6.586984431,7.47517656
55237,2761.905,6.219535163,0.58861484,6.131740321,5.153550787,5.816323239,6.181805287,6.588417243,7.475969211
55238,2761.955,6.219710619,0.589338043,6.133178219,5.151180143,5.815813925,6.18158695,6.588693755,7.479023004
55239,2762.005,6.219885749,0.590062498,6.134505845,5.149191895,5.815703092,6.181961217,6.590122218,7.480942931
55240,2762.055,6.220060374,0.59078787,6.135758719,5.146814644,5.814429441,6.181937425,6.5909005,7.481627894
55241,2762.105,6.220234788,0.59151472,6.136999835,5.145777689,5.814344675,6.182120966,6.591264171,7.481821242
55242,2762.155,6.220411415,0.592243548,6.138133804,5.144762968,5.813518877,6.18200772,6.592271924,7.485993847
55243,2762.205,6.220590217,0.592974139,6.139103779,5.141995225,5.814223668,6.182042868,6.593079456,7.487123853
55244,2762.255,6.220770598,0.593707529,6.139989129,5.139181539,5.812729857,6.182312858,6.593331759,7.489609893
55245,2762.305,6.220952495,0.594444039,6.140738649,5.139419545,5.81210626,6.182542747,6.594802317,7.491716426
55246,2762.355,6.221135225,0.595184341,6.14140641,5.138041845,5.811611445,6.183068778,6.595906141,7.49443145
55247,2762.405,6.221319832,0.595927804,6.142023542,5.135348553,5.811221816,6.183526634,6.596958425,7.497856208
55248,2762.455,6.221506906,0.596674877,6.142534258,5.135252892,5.810900378,6.183260712,6.597930484,7.498601658
55249,2762.505,6.221696008,0.597427005,6.143002958,5.135197168,5.810095242,6.183538635,6.597864133,7.503386262
55250,2762.555,6.22188549,0.598183655,6.143443364,5.135217513,5.809939436,6.183511051,6.598689686,7.505790963
55251,2762.605,6.222075645,0.598944648,6.14382829,5.1350432,5.809802599,6.184013464,6.599830935,7.505681952
55252,2762.655,6.222265566,0.599707679,6.144293772,5.13489009,5.809894691,6.184152431,6.600198386,7.506554008
55253,2762.705,6.222456451,0.60047161,6.144813311,5.132432031,5.809498893,6.185025883,6.600837929,7.507882692
55254,2762.755,6.222647822,0.601236411,6.145233083,5.131606465,5.808720713,6.185503645,6.603022817,7.509838389
55255,2762.805,6.222841704,0.602005472,6.145546607,5.13201139,5.807943088,6.185564014,6.603650725,7.511625966
55256,2762.855,6.223036968,0.60277624,6.145838821,5.12972372,5.80633595,6.185516228,6.603838356,7.513570358
55257,2762.905,6.223233795,0.603548093,6.146045784,5.12790086,5.805488795,6.186536557,6.603742942,7.514801184
55258,2762.955,6.223431763,0.604323865,6.146096283,5.126738482,5.80543618,6.186712211,6.60406631,7.515922096
55259,2763.005,6.223631583,0.605105756,6.146110161,5.125538116,5.805114533,6.187366859,6.603988379,7.516859498
55260,2763.055,6.223833932,0.605893739,6.146140682,5.12589683,5.804373412,6.188194288,6.60493621,7.520971092
55261,2763.105,6.224036781,0.606683951,6.146072424,5.125925131,5.803484361,6.188734208,6.605749457,7.52323009
55262,2763.155,6.224239771,0.607475104,6.145971348,5.125928927,5.803274283,6.188376595,6.606061518,7.52498523
55263,2763.205,6.224443997,0.608267882,6.145959894,5.125525694,5.803227619,6.188529885,6.606824499,7.526991709
55264,2763.255,6.224648733,0.609062962,6.145915513,5.124647757,5.803297556,6.187979979,6.607053537,7.528993568
55265,2763.305,6.22485389,0.609863331,6.145833419,5.123555405,5.803075974,6.188309762,6.607711585,7.530818872
55266,2763.355,6.225059977,0.610663527,6.145757637,5.120488885,5.803515318,6.187982136,6.607978999,7.53329699
55267,2763.405,6.225266615,0.611464595,6.145760399,5.119873646,5.804172376,6.187462935,6.608259542,7.536602132
55268,2763.455,6.225474004,0.612267634,6.14581324,5.120303904,5.803992151,6.186976605,6.609774193,7.541252372
55269,2763.505,6.225680153,0.613074948,6.145828606,5.119746445,5.803482361,6.187658549,6.609940125,7.543216424
55270,2763.555,6.225886914,0.613885892,6.145881069,5.119693044,5.803742359,6.187671179,6.611493621,7.54336953
55271,2763.605,6.226095097,0.614700592,6.145951572,5.119294557,5.803328214,6.187859454,6.611951603,7.547962248
55272,2763.655,6.226306074,0.615519492,6.146064948,5.117838706,5.802629458,6.188227013,6.612106912,7.551165605
55273,2763.705,6.226519529,0.616341001,6.146191918,5.11655022,5.802115671,6.188037545,6.612579766,7.551943502
55274,2763.755,6.226733964,0.617164243,6.146202138,5.115159462,5.802253943,6.188091454,6.612800039,7.551875838
55275,2763.805,6.226947636,0.617991328,6.146138446,5.113744031,5.802371933,6.188289373,6.613178864,7.552432139
55276,2763.855,6.22716271,0.618821472,6.146097832,5.111922583,5.802061301,6.188162484,6.614637281,7.556541643
55277,2763.905,6.227379162,0.619654729,6.146049817,5.111368776,5.802006939,6.188264664,6.616099034,7.558172599
55278,2763.955,6.227598443,0.620490159,6.145985,5.110330111,5.800379493,6.187965579,6.617213662,7.558132739
55279,2764.005,6.227820396,0.621327618,6.145947193,5.109328738,5.800742263,6.187908205,6.618958607,7.559815479
55280,2764.055,6.228046113,0.622168787,6.145983204,5.107098466,5.801213537,6.187585898,6.619375779,7.563141113
55281,2764.105,6.228274938,0.623013536,6.146147122,5.107845678,5.801378552,6.187669965,6.619169122,7.56261128
55282,2764.155,6.228505594,0.623861667,6.14633223,5.10757722,5.800385581,6.188268059,6.620222673,7.564410453
55283,2764.205,6.228733831,0.624709879,6.146494454,5.108235113,5.799540169,6.188631769,6.621669142,7.56881335
55284,2764.255,6.228961784,0.625561827,6.146688094,5.109516864,5.79929343,6.188877634,6.623018034,7.572616168
55285,2764.305,6.229190621,0.626419935,6.146939241,5.108212685,5.799255631,6.188326599,6.623112136,7.57629333
55286,2764.355,6.229421491,0.62728351,6.147220043,5.104966134,5.799359353,6.188558964,6.622882063,7.578467568
55287,2764.405,6.229655281,0.628150479,6.147674346,5.103191707,5.798206271,6.188503847,6.623237474,7.579877466
55288,2764.455,6.229892303,0.629019672,6.148130066,5.102474549,5.798751796,6.188658574,6.623852584,7.580925206
55289,2764.505,6.230129646,0.629894407,6.148636249,5.102136623,5.798785989,6.188798105,6.623859894,7.582419322
55290,2764.555,6.230369017,0.630773258,6.149074218,5.100006809,5.798417284,6.189677918,6.62517352,7.583706979
55291,2764.605,6.230610546,0.631655214,6.149390489,5.099618422,5.797709364,6.191123071,6.625854201,7.585597784
55292,2764.655,6.230855094,0.632539556,6.149621631,5.098217002,5.797255848,6.190864672,6.626791714,7.586829951
55293,2764.705,6.231102334,0.633429209,6.149909842,5.099457876,5.79812594,6.190549415,6.627148921,7.588827349
55294,2764.755,6.231352952,0.634323671,6.150201075,5.098015625,5.798714125,6.190911583,6.628095304,7.594008738
55295,2764.805,6.231603107,0.635219298,6.150467497,5.096397795,5.798929703,6.191589053,6.629933312,7.595844852
55296,2764.855,6.231854826,0.636117155,6.150665094,5.092147312,5.798862428,6.19113555,6.630960203,7.599854263
55297,2764.905,6.23210874,0.63702028,6.150847018,5.08961027,5.797766986,6.192105758,6.631208383,7.604080697
55298,2764.955,6.232362291,0.637927436,6.150978301,5.090530324,5.797723994,6.192738877,6.63229665,7.60651366
55299,2765.005,6.232616914,0.638838312,6.151107462,5.087424109,5.79830041,6.193364347,6.634030475,7.608386534
55300,2765.055,6.23287317,0.639752631,6.151237665,5.084411178,5.798636293,6.193294856,6.63499183,7.611110347
55301,2765.105,6.233131201,0.640672757,6.15135095,5.083184815,5.799148118,6.194261521,6.635739147,7.610285186
55302,2765.155,6.233389962,0.641598959,6.15128054,5.083533915,5.798385459,6.194936194,6.636524912,7.613072176
55303,2765.205,6.233625334,0.642557323,6.150942259,5.081748742,5.797586078,6.19491305,6.637411614,7.617507413
55304,2765.255,6.233887386,0.643492969,6.150525315,5.08065102,5.797614009,6.194701022,6.638269928,7.619066842
55305,2765.305,6.234150274,0.644433777,6.149927174,5.079123531,5.796966534,6.194705071,6.638165597,7.621482753
55306,2765.355,6.234416843,0.645378413,6.149122024,5.076985864,5.796257072,6.194596676,6.638192983,7.623086404
55307,2765.405,6.234685776,0.646326116,6.148139646,5.075132918,5.795633543,6.194835144,6.638180577,7.624058122
55308,2765.455,6.23495488,0.647273294,6.146920937,5.073366974,5.795758326,6.195066705,6.638138314,7.625336745
55309,2765.505,6.235223268,0.648220668,6.145684157,5.072157635,5.794982349,6.195294283,6.639972308,7.627283798
55310,2765.555,6.235492328,0.649169718,6.144165235,5.069639414,5.79436825,6.195338882,6.641639534,7.628125428
55311,2765.605,6.23576318,0.650122571,6.142340222,5.067369682,5.793713969,6.195479811,6.642913567,7.629388131
55312,2765.655,6.236036431,0.651076694,6.140106461,5.064959784,5.79367516,6.195415761,6.644320304,7.631489474
55313,2765.705,6.236313417,0.652033486,6.137326712,5.061885515,5.793711876,6.19506826,6.645304407,7.635030068
55314,2765.755,6.236595755,0.652993862,6.133569016,5.059255489,5.792921386,6.194973034,6.646573067,7.638024742
55315,2765.805,6.236881311,0.653957875,6.129353809,5.057996089,5.792017198,6.19526036,6.646954806,7.639796056
55316,2765.855,6.237166796,0.654926668,6.124347033,5.057487794,5.791849867,6.196811308,6.64672676,7.641211219
55317,2765.905,6.23745243,0.655901101,6.118925113,5.055326372,5.79178793,6.197501912,6.648459692,7.643194038
55318,2765.955,6.237739835,0.656881293,6.113374891,5.054955513,5.790548195,6.198048809,6.649975419,7.644188734
55319,2766.005,6.238027801,0.657864798,6.107722448,5.054329021,5.79078357,6.198685589,6.650414931,7.645711011
55320,2766.055,6.238316746,0.658852503,6.101989324,5.053775157,5.791392151,6.19747649,6.651334808,7.647486194
55321,2766.105,6.238607859,0.659843994,6.096262262,5.053297514,5.790823324,6.197582191,6.650660383,7.648972322
55322,2766.155,6.238900082,0.660838099,6.090733545,5.052739666,5.790759573,6.197764798,6.650304131,7.650648199
55323,2766.205,6.239191596,0.661836145,6.086001168,5.051182683,5.789205549,6.197353114,6.651511067,7.652959042
55324,2766.255,6.239483649,0.662841082,6.081772781,5.04976116,5.789675616,6.197273161,6.651610083,7.657510155
55325,2766.305,6.239645804,0.663754822,6.078191647,5.046632136,5.789275926,6.197264208,6.65193036,7.660870306
55326,2766.355,6.239939108,0.664770649,6.075182643,5.043509485,5.788419869,6.197604666,6.652875837,7.662173463
55327,2766.405,6.240234427,0.66579438,6.072760561,5.042234262,5.787521781,6.198114375,6.654667788,7.663489593
55328,2766.455,6.240531715,0.66682076,6.070835144,5.041353534,5.786471294,6.198335022,6.657528518,7.664633469
55329,2766.505,6.240827976,0.667849079,6.06950675,5.039232496,5.785484457,6.198115123,6.658198056,7.664813371
55330,2766.555,6.241125761,0.668878648,6.068408507,5.039347416,5.784242663,6.197897551,6.658070622,7.666580931
55331,2766.605,6.24142718,0.669913746,6.067478048,5.036962058,5.783510782,6.198078065,6.658673087,7.668683968
55332,2766.655,6.24172896,0.670953048,6.066667398,5.036040376,5.782934484,6.198376561,6.659194597,7.670311402
55333,2766.705,6.242030861,0.671994952,6.066063251,5.035643144,5.782800379,6.198238837,6.659793137,7.673749023
55334,2766.755,6.242335342,0.673041042,6.065712097,5.035794935,5.783149264,6.197695639,6.660281642,7.673682179
55335,2766.805,6.242642308,0.674090538,6.065468556,5.034338421,5.782290198,6.197606703,6.661240622,7.677112056
55336,2766.855,6.242950114,0.675143952,6.065323472,5.032661565,5.782984491,6.197433521,6.66147728,7.680145084
55337,2766.905,6.243258224,0.676204176,6.065313957,5.030647832,5.782954253,6.19745632,6.662462762,7.681254522
55338,2766.955,6.243568686,0.677267508,6.065353715,5.030823886,5.783558989,6.196804947,6.663333833,7.680531906
55339,2767.005,6.243882275,0.678333764,6.065379622,5.028707872,5.78391164,6.196996346,6.664174767,7.679760042
55340,2767.055,6.244196301,0.67940202,6.065334639,5.027339899,5.784038484,6.197634743,6.664501956,7.683150197
55341,2767.105,6.244510803,0.680471897,6.065287291,5.025977834,5.783769006,6.198285322,6.665327232,7.687578623
55342,2767.155,6.244827803,0.681546193,6.065094626,5.025010966,5.783348646,6.198075147,6.667479979,7.692088401
55343,2767.205,6.24514729,0.682626137,6.064990344,5.023244515,5.783230049,6.198571609,6.669027977,7.696464507
55344,2767.255,6.245468321,0.683710412,6.064764961,5.02134836,5.782770135,6.19967565,6.669622313,7.698545539
55345,2767.305,6.245790402,0.684800958,6.064411468,5.022172484,5.782183747,6.199805042,6.669901989,7.700185692
55346,2767.355,6.246112956,0.685896332,6.064003761,5.021419414,5.781478641,6.200391721,6.671149465,7.703766244
55347,2767.405,6.246433559,0.686989431,6.063505891,5.02121841,5.781719291,6.200865134,6.671666825,7.706338446
55348,2767.455,6.246754786,0.688084249,6.062992087,5.019588121,5.782042981,6.201100234,6.672589411,7.710906119
55349,2767.505,6.247075642,0.68918558,6.062433549,5.019572984,5.781955298,6.201169639,6.673611054,7.711784087
55350,2767.555,6.247398662,0.690293219,6.061821405,5.018921317,5.781164991,6.202657773,6.674163502,7.712907082
55351,2767.605,6.247893647,0.691334369,6.061965092,5.01815874,5.780436153,6.203638127,6.675287117,7.713762203
55352,2767.655,6.248218628,0.69245152,6.061252637,5.015678629,5.779483704,6.204841932,6.676430088,7.715169315
55353,2767.705,6.248544697,0.693568778,6.060438357,5.014722238,5.778875653,6.203857032,6.677257213,7.719532091
55354,2767.755,6.248872955,0.694690539,6.059534268,5.0129565,5.778906893,6.204533702,6.679021547,7.723434581
55355,2767.805,6.249203253,0.695815611,6.058577563,5.011293472,5.778701126,6.203126169,6.681321497,7.728272125
55356,2767.855,6.249537443,0.696946413,6.057630919,5.00875806,5.777671046,6.202725879,6.682589681,7.729577679
55357,2767.905,6.249981311,0.698034472,6.05670482,5.006770779,5.777184009,6.203340601,6.683681904,7.734092225
55358,2767.955,6.250318211,0.699167182,6.055750231,5.007218522,5.776541254,6.203532382,6.683593241,7.737659769
55359,2768.005,6.250657239,0.700301034,6.054882986,5.006269202,5.776300468,6.203761859,6.6840693,7.744384163
55360,2768.055,6.250999298,0.701439099,6.054155042,5.005003208,5.776466666,6.202764124,6.686629192,7.747114961
55361,2768.105,6.251342558,0.702582949,6.053406001,5.003024687,5.776393789,6.203265204,6.68667723,7.748543769
55362,2768.155,6.251685327,0.703732515,6.052738138,5.002685693,5.776525665,6.202345298,6.688799171,7.751591481
55363,2768.205,6.252029578,0.704885486,6.052177528,5.001010242,5.776115055,6.202283216,6.691475045,7.756368541
55364,2768.255,6.252377824,0.706041045,6.051624537,4.9995995,5.776283071,6.201578445,6.692847355,7.761145601
55365,2768.305,6.252728146,0.70720181,6.051157922,4.998632956,5.775450597,6.201388898,6.693207962,7.765922661
55366,2768.355,6.253078788,0.708368583,6.050788105,4.997515163,5.774983975,6.201943495,6.694232487,7.770699721
55367,2768.405,6.253427527,0.709541557,6.050514496,4.995030882,5.773408132,6.203122657,6.695582144,7.775270883
55368,2768.455,6.253776605,0.710717361,6.050293206,4.994842761,5.773242364,6.203605928,6.696119319,7.776138829
55369,2768.505,6.254128141,0.711895707,6.050142416,4.99101813,5.772250291,6.20346424,6.697153847,7.78023187
55370,2768.555,6.254479106,0.713075856,6.050155949,4.988343539,5.771119754,6.203992389,6.698404798,7.783031204
55371,2768.605,6.254832004,0.714260355,6.050292413,4.987122546,5.771237288,6.204407511,6.699096115,7.789627102
55372,2768.655,6.255187287,0.715447459,6.050526086,4.984981001,5.770032483,6.204737646,6.699591485,7.790827493
55373,2768.705,6.255545272,0.71663838,6.050813369,4.983942531,5.769807091,6.205430296,6.700508759,7.792569058
55374,2768.755,6.255904858,0.71783639,6.051078181,4.979611978,5.76923255,6.20561749,6.70089085,7.79519793
55375,2768.805,6.256266379,0.719040348,6.05138233,4.979242143,5.768931828,6.205368269,6.70239473,7.800116755
55376,2768.855,6.25663111,0.720251055,6.051775299,4.976534251,5.769027428,6.206192002,6.703512722,7.802673628
55377,2768.905,6.256994535,0.72146556,6.052308918,4.974150932,5.768860561,6.207006328,6.705617946,7.80493694
55378,2768.955,6.25735977,0.722683465,6.052994495,4.973924163,5.768642582,6.206984289,6.706337439,7.806976808
55379,2769.005,6.25772788,0.723905001,6.05374995,4.9730134,5.768034796,6.207939831,6.707805244,7.80807647
55380,2769.055,6.258099178,0.72513152,6.054606121,4.972061353,5.767416379,6.20845823,6.708427494,7.81004448
55381,2769.105,6.258466842,0.72635834,6.055546034,4.970980128,5.765934973,6.208203143,6.70923104,7.814555097
55382,2769.155,6.258835576,0.727585229,6.056576194,4.969072289,5.76529228,6.208169689,6.709304092,7.818408072
55383,2769.205,6.259137775,0.728818403,6.057660375,4.968008671,5.765314247,6.207749164,6.710508451,7.820388569
55384,2769.255,6.25951416,0.730052268,6.058831707,4.966015854,5.765559474,6.207482885,6.712125102,7.821142009
55385,2769.305,6.259991316,0.731258528,6.060007107,4.964042072,5.76484393,6.207806473,6.714739289,7.820953675
55386,2769.355,6.260373975,0.732496553,6.06115307,4.961076182,5.765178905,6.207416305,6.717194223,7.821553137
55387,2769.405,6.260758526,0.733738578,6.062284014,4.956269102,5.765253735,6.207445502,6.717957253,7.823815747
55388,2769.455,6.261145744,0.734986202,6.063386188,4.953535215,5.763753573,6.206524551,6.718635764,7.828814297
55389,2769.505,6.261534152,0.736232709,6.06445375,4.952773284,5.76367058,6.205971932,6.719567487,7.831803641
55390,2769.555,6.261925928,0.737482147,6.065449865,4.950211116,5.763718218,6.20711224,6.71976272,7.833350392
55391,2769.605,6.262319004,0.738731859,6.066402384,4.945713666,5.762845488,6.206339122,6.721015206,7.834600458
55392,2769.655,6.26271283,0.739985822,6.067344313,4.941920861,5.763255309,6.20638295,6.722544471,7.834483893
55393,2769.705,6.263112762,0.741246495,6.068382359,4.937297393,5.762340891,6.207683189,6.723212688,7.836804306
55394,2769.755,6.26351372,0.742504684,6.0694348,4.934406853,5.761921256,6.208757984,6.723279052,7.840784273
55395,2769.805,6.263918108,0.743765061,6.070417171,4.929836215,5.761563773,6.208868005,6.725043362,7.841199033
55396,2769.855,6.26432679,0.745028707,6.071251203,4.927732438,5.760589905,6.20917947,6.726441277,7.84127281
55397,2769.905,6.264741649,0.746288733,6.071978838,4.925939927,5.759711013,6.210686915,6.728015554,7.841040738
55398,2769.955,6.265159028,0.7475522,6.072632332,4.923033045,5.759263717,6.210590112,6.728062656,7.8412462
55399,2770.005,6.265580913,0.748818489,6.073176258,4.921646716,5.759515813,6.210539824,6.728766013,7.841652814
55400,2770.055,6.266005572,0.750083237,6.073629505,4.919570306,5.758985893,6.211015236,6.729913582,7.846308745
55401,2770.105,6.266433735,0.751351349,6.074003966,4.915757305,5.758536215,6.210763898,6.731517573,7.84875273
55402,2770.155,6.266865263,0.752626699,6.074341291,4.912660853,5.758672348,6.21057748,6.732549845,7.851537535
55403,2770.205,6.267192991,0.753866806,6.074627285,4.911320324,5.758832551,6.210529282,6.732661692,7.85311327
55404,2770.255,6.267628696,0.755140205,6.074810556,4.908088803,5.757984737,6.210516933,6.732997563,7.855984387
55405,2770.305,6.268137322,0.756419968,6.074860837,4.904768775,5.756670461,6.211599031,6.73374137,7.858376365
55406,2770.355,6.268575334,0.757701659,6.074766576,4.901542128,5.7558627,6.211797902,6.734553359,7.863063228
55407,2770.405,6.269013449,0.758983021,6.074611937,4.900145209,5.754467578,6.21293564,6.735575384,7.870113144
55408,2770.455,6.269454442,0.760259259,6.074345643,4.898121004,5.753801321,6.213749925,6.736996417,7.875641231
55409,2770.505,6.269899664,0.761535864,6.073876565,4.895532719,5.753994225,6.214166981,6.73823804,7.879669996
55410,2770.555,6.270381915,0.762840155,6.074222079,4.892240102,5.753940934,6.214272664,6.739284967,7.881287123
55411,2770.605,6.270828789,0.764116413,6.07361275,4.890008037,5.753844411,6.214866889,6.74030128,7.885327856
55412,2770.655,6.271284203,0.765434143,6.071983221,4.888050042,5.753936623,6.215191635,6.741244543,7.889253864
55413,2770.705,6.271733732,0.766719233,6.071252696,4.887169631,5.753273258,6.216451578,6.742467142,7.894059532
55414,2770.755,6.27218923,0.768011425,6.070464096,4.885368961,5.752642244,6.216874094,6.74397641,7.897047582
55415,2770.805,6.272647644,0.769308112,6.069568124,4.883082375,5.751984391,6.216927769,6.744676323,7.899516838
55416,2770.855,6.273107488,0.770608881,6.068650784,4.880811741,5.751353912,6.217027396,6.746215453,7.900899372
